Name,Source Title,DOI,Authors,Year,URL,Type,Source,Note
Workflows in a Dashboard: A New Generation of Usability,2014 9TH WORKSHOP ON WORKFLOWS IN SUPPORT OF LARGE-SCALE SCIENCE (WORKS),10.1109/WORKS.2014.6,"Gesing, Sandra; Atkinson, Malcolm; Filgueira, Rosa; Taylor, Ian; Jones, Andrew; Stankovski, Vlado; Liew, Chee Sun; Spinuso, Alessandro; Terstyanszky, Gabor; Kacsuk, Peter",2014,,Conference Paper,Web of Science,EC3
Device Cloud platform with customizable Remote User Interfaces,2014 IEEE FOURTH INTERNATIONAL CONFERENCE ON CONSUMER ELECTRONICS BERLIN (ICCE-BERLIN),,"Radovanovic, Sasa; Majstorovic, Bojan; Kukolj, Sandra; Bjelica, Milan Z.",2014,,Conference Paper,Web of Science,EC3
Towards a centralized Grid Speedometer,"20TH INTERNATIONAL CONFERENCE ON COMPUTING IN HIGH ENERGY AND NUCLEAR PHYSICS (CHEP2013), PARTS 1-6",10.1088/1742-6596/513/3/032028,"Dzhunov, I.; Andreeva, J.; Fajardo, E.; Gutsche, O.; Luyckx, S.; Saiz, P.",2014,,Conference Paper,Web of Science,EC5
A Game-based Approach to Understand Human Factors in Supply Chains and Quality Management,2ND ICRM 2014 INTERNATIONAL CONFERENCE ON RAMP-UP MANAGEMENT,10.1016/j.procir.2014.05.033,"Stiller, Sebastian; Falk, Bjoern; Philipsen, Ralf; Brauner, Philipp; Schmitt, Robert; Ziefle, Martina",2014,,Conference Paper,Web of Science,EC5
Cloud-based Auction Tower for Perishable Supply Chain Trading,8TH INTERNATIONAL CONFERENCE ON DIGITAL ENTERPRISE TECHNOLOGY - DET 2014 DISRUPTIVE INNOVATION IN MANUFACTURING ENGINEERING TOWARDS THE 4TH INDUSTRIAL REVOLUTION,10.1016/j.procir.2014.10.046,"Cheng, Meng; Luo, Hao; Zhong, Ray Y.; Lan, Shulin; Huang, George Q.",2014,,Conference Paper,Web of Science,EC3
Collection Development and Data Visualization: How Interactive Graphic Displays Are Transforming Collection Development Decisions,CHARLESTON CONFERENCE PROCEEDINGS 2014: THE IMPORTANCE OF BEING EARNEST,10.5703/1288284315637,"Borrego, Paulina; Lewellen, Rachel",2014,,Conference Paper,Web of Science,EC3
A decision-support system for the design and management of warehousing systems,COMPUTERS IN INDUSTRY,10.1016/j.compind.2013.08.007,"Accorsi, Riccardo; Manzini, Riccardo; Maranesi, Fausto",2014,,Journal Article,Web of Science,EC3
Multimodal Management,"PROCEEDINGS OF THE 2ND INTERNATIONAL CONFERENCE ON MANAGEMENT, LEADERSHIP AND GOVERNANCE (ICMLG 2014)",,"Zelena, Veronika",2014,,Conference Paper,Web of Science,EC3
Data Mining Meets the Needs of Disaster Information Management,IEEE TRANSACTIONS ON HUMAN-MACHINE SYSTEMS,10.1109/THMS.2013.2281762,"Zheng, Li; Shen, Chao; Tang, Liang; Zeng, Chunqiu; Li, Tao; Luis, Steve; Chen, Shu-Ching",2013,,Journal Article,Web of Science,EC3
Resilience Quantification and Its Application to a Residential Building Subject to Hurricane Winds,INTERNATIONAL JOURNAL OF DISASTER RISK SCIENCE,10.1007/s13753-013-0012-z,"Tokgoz, Berna Eren; Gheorghe, Adrian V.",2013,,Journal Article,Web of Science,EC3
REDD plus emissions estimation and reporting: dealing with uncertainty,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/8/3/034009,"Pelletier, Johanne; Martin, Davy; Potvin, Catherine",2013,,Journal Article,Web of Science,EC3
Enhancing organizational sensemaking: An examination of the interactive effects of sales capabilities and marketing dashboards,INDUSTRIAL MARKETING MANAGEMENT,10.1016/j.indmarman.2013.02.017,"Krush, Michael T.; Agnihotri, Raj; Trainor, Kevin J.; Nowlin, Edward L.",2013,,Journal Article,Web of Science,EC3
Effects of a computerized feedback intervention on safety performance by junior doctors: results from a randomized mixed method study,BMC MEDICAL INFORMATICS AND DECISION MAKING,10.1186/1472-6947-13-63,"Redwood, Sabi; Ngwenya, Nothando B.; Hodson, James; Ferner, Robin E.; Coleman, Jamie J.",2013,,Journal Article,Web of Science,EC3
THE USE OF INDIVIDUALIZED DASHBOARDS AND PAY-FOR-PERFORMANCE TO IMPROVE VENOUS THROMBOEMBOLISM PROPHYLAXIS COMPLIANCE BY HOSPITALISTS,JOURNAL OF GENERAL INTERNAL MEDICINE,,"Michtalik, Henry J.; Carolan, Howard T.; Streiff, Michael B.; Haut, Elliott R.; Finkelstein, Joseph; Durkin, Nowella; Padmanaban, Murali A.; Lau, Brandyn D.; Brotman, Daniel",2013,,Journal Article,Web of Science,EC3
"DEVELOPMENT OF AN INTERACTIVE, WEB-BASED COMPREHENSIVE PERFORMANCE DASHBOARD FOR USE IN PRIMARY CARE PRACTICE NETWORKS",JOURNAL OF GENERAL INTERNAL MEDICINE,,"Ward, Charlotte E.; He, Wei; Ashburner, Jeffrey M.; Atlas, Steven J.",2013,,Journal Article,Web of Science,EC3
The Impact of Brand Rating Dispersion on Firm Value,JOURNAL OF MARKETING RESEARCH,10.1509/jmr.12.0188,"Luo, Xueming; Raithel, Sascha; Wiles, Michael A.",2013,,Journal Article,Web of Science,EC3
Utilization of Dashboard Technology in Academic Radiology Departments: Results of a National Survey,JOURNAL OF THE AMERICAN COLLEGE OF RADIOLOGY,10.1016/j.jacr.2012.09.030,"Mansoori, Bahar; Novak, Ronald D.; Sivit, Carlos J.; Ros, Pablo R.",2013,,Journal Article,Web of Science,EC3
A voluntary performance evaluation of a regional paediatric HIV centre using quality dashboard markers,HIV MEDICINE,,"Tan, A.; Patni, S.; Urooj, F.; Rowson, K.; McMaster, P.",2013,,Journal Article,Web of Science,EC3
An ISA-95-based manufacturing intelligence system in support of lean initiatives,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,10.1007/s00170-012-4223-z,"Unver, Hakki Ozgur",2013,,Journal Article,Web of Science,EC3
Towards better measurement of household food security: Harmonizing indicators and the role of household surveys,GLOBAL FOOD SECURITY-AGRICULTURE POLICY ECONOMICS AND ENVIRONMENT,10.1016/j.gfs.2012.11.006,"Carletto, Calogero; Zezza, Alberto; Banerjee, Raka",2013,,Journal Article,Web of Science,EC3
Business Intelligence admission to Hospital emergency,PROCEEDINGS OF THE 2013 8TH IBERIAN CONFERENCE ON INFORMATION SYSTEMS AND TECHNOLOGIES (CISTI 2013),,"Barrento, Manuel; Caiado, Jose Carlos; Neto, Miguel de Castro",2013,,Conference Paper,Web of Science,EC5
Data Mart With Lean Six Sigma Concept for Performance Level Assessment in Knowledge Management Framework,"PROCEEDINGS OF THE 14TH EUROPEAN CONFERENCE ON KNOWLEDGE MANAGEMENT (ECKM 2013), VOLS 1 AND 2",,"Sahno, Jevgeni; Shevtshenko, Eduard; Karaulova, Tatjana",2013,,Conference Paper,Web of Science,EC5
Managing Patients' Wait Time in Specialist Out-patient Clinic Using Real-time Data from Existing Queue Management and ADT Systems,"MEDINFO 2013: PROCEEDINGS OF THE 14TH WORLD CONGRESS ON MEDICAL AND HEALTH INFORMATICS, PTS 1 AND 2",10.3233/978-1-61499-289-9-951,"Ju, John Chen; Ann, Gan Soon; Wee, Justine Tan Siew; Yuchi, Peter Huang; Mei, Chan Mei; Mei, Sharon Wong Mei; Weng, Fong Kam",2013,,Conference Paper,Web of Science,EC5
Agent based Resource Monitoring system in IaaS Cloud Environment,FIRST INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE: MODELING TECHNIQUES AND APPLICATIONS (CIMTA) 2013,10.1016/j.protcy.2013.12.353,"Meera, A.; Swamynathan, S.",2013,,Conference Paper,Web of Science,EC3
Interactive Software Maps for Web-Based Source Code Analysis,WEB3D 2013: 18TH INTERNATIONAL CONFERENCE ON 3D WEB TECHNOLOGY,,"Limberger, Daniel; Wasty, Benjamin; Truemper, Jonas; Doellner, Juergen",2013,,Conference Paper,Web of Science,EC2
Implementation of a Corporate Performance Management System in a Large City,PROCEEDINGS OF THE 4TH INTERNATIONAL CONFERENCE ON INFORMATION SYSTEMS MANAGEMENT AND EVALUATION (ICIME 2013),,"Tudor, Mark; Hart, Mike",2013,,Conference Paper,Web of Science,EC2
Intrapartum care quality indicators: a systematic approach for achieving consensus,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,10.1016/j.ejogrb.2012.09.018,"Sibanda, Thabani; Fox, Robert; Draycott, Timothy J.; Mahmood, Tahir; Richmond, David; Simms, Rebecca A.",2013,,Journal Article,Web of Science,EC3
DASHBOARD - TOOL FOR MONITORING AND CONTROL THE PERFORMANCES WITHIN INDUSTRIAL ENTITIES,METALURGIA INTERNATIONAL,,"Man, Mariana; Boca, Ileana-Sorina (Rakos); Macris, Maria",2013,,Journal Article,Web of Science,EC5
"Comparative analysis of engine generator performance using diesel oil and biodiesels available in Parana State, Brazil",RENEWABLE & SUSTAINABLE ENERGY REVIEWS,10.1016/j.rser.2012.09.037,"da Silva, Marcelo Jose; Melegari de Souza, Samuel Nelson; Chaves, Luiz Inacio; Rosa, Helton Aparecido; Secco, Deonir; Santos, Reginaldo Ferreira; Baricatti, Reinaldo Aparecido; Camargo Nogueira, Carlos Eduardo",2013,,Journal Article,Web of Science,EC5
USING MODELS TO PROVIDE PREDICTED RANGES FOR BUILDING-HUMAN INTERFACES,BUILDING SIMULATION 2013: 13TH INTERNATIONAL CONFERENCE OF THE INTERNATIONAL BUILDING PERFORMANCE SIMULATION ASSOCIATION,,"Long, Nicholas; Scheib, Jennifer; Pless, Shanti; Schott, Marjorie",2013,,Conference Paper,Web of Science,EC3
INTEGRATION OF LIGHTING PERFORMANCE INDICATORS INTO A DASHBOARD FOR DAYLIGHTING ASSESSMENTS,BUILDING SIMULATION 2013: 13TH INTERNATIONAL CONFERENCE OF THE INTERNATIONAL BUILDING PERFORMANCE SIMULATION ASSOCIATION,,"Piderit, Beatriz; Besser, Daniela",2013,,Conference Paper,Web of Science,EC3
Process Innovation: Redesigning an Enterprise Backbone System,ENTERPRISE INFORMATION SYSTEMS OF THE FUTURE,,"Van den Bergh, Joachim; Viaene, Stijn",2013,,Conference Paper,Web of Science,EC3
Measurement and benchmarking foundations: Providing support to organizations in their development and growth using dashboards,GOVERNMENT INFORMATION QUARTERLY,10.1016/j.giq.2012.11.002,"Maheshwari, Devender; Janssen, Marijn",2013,,Journal Article,Web of Science,EC3
"Revision of sediment quality triad indicators in Puget Sound (Washington, USA): I. a Sediment Chemistry Index and targets for mixtures of toxicants",INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT,10.1002/ieam.1309,"Long, Edward R.; Dutch, Margaret; Partridge, Valerie; Weakland, Sandra; Welch, Kathy",2013,,Journal Article,Web of Science,EC3
"Transportation performances measures and metrics: Overall Transportation Effectiveness (OTE) A Framework, Prototype and Case Study",PROCEEDINGS OF THE 46TH ANNUAL HAWAII INTERNATIONAL CONFERENCE ON SYSTEM SCIENCES,10.1109/HICSS.2013.575,"Dalmolen, Simon; Moonen, Hans; Iankoulova, Iliana; van Hillegersberg, Jos",2013,,Conference Paper,Web of Science,EC3
"Experiment archive, analysis, and visualization at the National Ignition Facility",FUSION ENGINEERING AND DESIGN,10.1016/j.fusengdes.2012.07.009,"Hutton, Matthew S.; Azevedo, Stephen; Beeler, Richard; Bettenhausen, Rita; Bond, Essex; Casey, Allan; Liebman, Judith; Marsh, Amber; Pannell, Thomas; Warrick, Abbie",2012,,Journal Article,Web of Science,EC3
Towards life cycle sustainability assessment: an implementation to photovoltaic modules,INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,10.1007/s11367-012-0433-8,"Traverso, Marzia; Asdrubali, Francesco; Francia, Annalisa; Finkbeiner, Matthias",2012,,Journal Article,Web of Science,EC3
Meaningful and Useful Measures of Performance: Building a Comprehensive Dashboard of Measures,JOURNAL OF PERIANESTHESIA NURSING,10.1016/j.jopan.2012.07.001,"Hooper, Vallire D.",2012,,Journal Article,Web of Science,EC3
Performance Dashboard for a Pharmaceutical Project Benchmarking Program,JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,10.1061/(ASCE)CO.1943-7862.0000503,"Suk, Sung-Joon; Hwang, Bon-Gang; Dai, Jiukun; Caldas, Carlos H.; Mulva, Stephen P.",2012,,Journal Article,Web of Science,EC3
Moving forward without looking back: Performance management systems as real-time evidence-based practice tools,CHILDREN AND YOUTH SERVICES REVIEW,10.1016/j.childyouth.2011.12.008,"Cash, Scottye J.; Ingram, Stephanie D.; Biben, Denise S.; McKeever, Shann J.; Thompson, Ronald W.; Ferrell, Jared Z.",2012,,Journal Article,Web of Science,EC3
"Project Management Metrics, KPIs, and Dashboards: A Guide to Measuring and Monitoring Project Performance",PROJECT MANAGEMENT JOURNAL,10.1002/pmj.21263,"Indelicato, Greg",2012,,Journal Article,Web of Science,EC5
Dashboard by-Example: A Hypergraph-based approach to On-demand Data warehousing systems,"PROCEEDINGS 2012 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN, AND CYBERNETICS (SMC)",,"Duong Thi Anh Hoang; Thanh Binh Nguyen; Tjoa, A. Min",2012,,Conference Paper,Web of Science,EC3
A Measurement Framework to Support Continuous Improvement in Software Intensive Organizations,PROCEEDINGS OF THE 2012 JOINT CONFERENCE OF THE 22ND INTERNATIONAL WORKSHOP ON SOFTWARE MEASUREMENT AND THE 2012 SEVENTH INTERNATIONAL CONFERENCE ON SOFTWARE PROCESS AND PRODUCT MEASUREMENT (IWSM-MENSURA 2012),10.1109/IWSM-MENSURA.2012.38,"Beland, Sylvain; Abran, Alain",2012,,Conference Paper,Web of Science,EC3
"Experiment Dashboard - a generic, scalable solution for monitoring of the LHC computing activities, distributed sites and services","INTERNATIONAL CONFERENCE ON COMPUTING IN HIGH ENERGY AND NUCLEAR PHYSICS 2012 (CHEP2012), PTS 1-6",10.1088/1742-6596/396/3/032093,"Andreeva, J.; Cinquilli, M.; Dieguez, D.; Dzhunov, I.; Karavakis, E.; Karhula, P.; Kenyon, M.; Kokoszkiewicz, L.; Nowotka, M.; Ro, G.; Saiz, P.; Sargsyan, L.; Schovancova, J.; Tuckett, D.",2012,,Conference Paper,Web of Science,EC3
Storage element performance optimization for CMS analysis jobs,"INTERNATIONAL CONFERENCE ON COMPUTING IN HIGH ENERGY AND NUCLEAR PHYSICS 2012 (CHEP2012), PTS 1-6",10.1088/1742-6596/396/4/042037,"Behrmann, G.; Dahlblom, J.; Guldmyr, J.; Happonen, K.; Linden, T.",2012,,Conference Paper,Web of Science,EC3
"Centralized Fabric Management Using Puppet, Git, and GLPI","INTERNATIONAL CONFERENCE ON COMPUTING IN HIGH ENERGY AND NUCLEAR PHYSICS 2012 (CHEP2012), PTS 1-6",10.1088/1742-6596/396/4/042056,"Smith, Jason A.; De Stefano, John S., Jr.; Fetzko, John; Hollowell, Christopher; Ito, Hironori; Karasawa, Mizuki; Pryor, James; Rao, Tejas; Strecker-Kellogg, William",2012,,Conference Paper,Web of Science,EC3
Power Plant Efficiency Reporting and Online Auditing System for Carbon Pollution,2012 IEEE POWER AND ENERGY SOCIETY GENERAL MEETING,,"Plant, Nicholas; Cabrero, Eddie; Saha, Tapan K.",2012,,Conference Paper,Web of Science,EC3
Freeway and Arterial System of Transportation Dashboard Web-Based Freeway and Arterial Performance Measurement System,TRANSPORTATION RESEARCH RECORD,10.3141/2271-06,"Xie, Gang; Hoeft, Brian",2012,,Journal Article,Web of Science,EC3
Unveiling strategy in SMEs through balanced scorecard implementation: A circular methodology,TOTAL QUALITY MANAGEMENT & BUSINESS EXCELLENCE,10.1080/14783363.2011.637800,"Garengo, Patrizia; Biazzo, Stefano",2012,,Journal Article,Web of Science,EC3
AN INSTITUTION-WIDE PROJECT USING AN ELECTRONIC VOTING SYSTEM FOR ASSESSMENT: THE STORY SO FAR ...,EDULEARN12: 4TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES,,"Robins, K.; Gormley-Fleming, E.",2012,,Conference Paper,Web of Science,EC3
Monitoring the US ATLAS Network Infrastructure with perfSONAR-PS,"INTERNATIONAL CONFERENCE ON COMPUTING IN HIGH ENERGY AND NUCLEAR PHYSICS 2012 (CHEP2012), PTS 1-6",10.1088/1742-6596/396/4/042038,"McKee, Shawn; Lake, Andrew; Laurens, Philippe; Severini, Horst; Wlodek, Tomasz; Wolff, Stephen; Zurawski, Jason",2012,,Conference Paper,Web of Science,EC5
Constructing a Design Framework for Performance Dashboards,NORDIC CONTRIBUTIONS IN IS RESEARCH,,"Lempinen, Heikki",2012,,Conference Paper,Web of Science,EC5
Proposal for a Performance Dashboard for the Monitoring of Water and Sewage Service Companies (WaSCs),WATER RESOURCES MANAGEMENT,10.1007/s11269-011-9901-3,"Franceschini, Fiorenzo; Turina, Elisa",2012,,Journal Article,Web of Science,EC5
Assessing architectural evolution: a case study,EMPIRICAL SOFTWARE ENGINEERING,10.1007/s10664-011-9164-x,"Wermelinger, Michel; Yu, Yijun; Lozano, Angela; Capiluppi, Andrea",2011,,Journal Article,Web of Science,EC3
A framework of information visualization for multi-system construction,AUTOMATION IN CONSTRUCTION,10.1016/j.autcon.2010.10.003,"Kuo, Cheng-Han; Tsai, Meng-Han; Kang, Shih-Chung",2011,,Journal Article,Web of Science,EC3
Implementation and impact of a regional anticoagulation performance measure dashboard tool within the Veterans Affairs Sierra Pacific Network,JOURNAL OF THROMBOSIS AND THROMBOLYSIS,,"Wright, S. M.; Carmichael, J. M.; Pham, R. H.; Coleman, R. W.; Meier, J. L.; Mambourg, S. E.",2011,,Journal Article,Web of Science,EC3
Towards an Enterprise Information Subsystem for Measuring (Perceived) Landside Accessibility of Airports,"ENTERPRISE INFORMATION SYSTEMS, PT 2",,"Janssen, Maarten; van den Berg, Jan; Davarynejad, Mohsen; Marchau, Vincent",2011,,Conference Paper,Web of Science,EC3
The TDAQ Analytics Dashboard: a real-time web application for the ATLAS TDAQ control infrastructure,INTERNATIONAL CONFERENCE ON COMPUTING IN HIGH ENERGY AND NUCLEAR PHYSICS (CHEP 2010),10.1088/1742-6596/331/2/022019,"Miotto, Giovanna Lehmann; Magnoni, Luca; Sloper, John Erik",2011,,Conference Paper,Web of Science,EC3
Taking Advantage of Education Data: Advanced Data Analysis and Reporting in Virtual Learning Environments,ELEKTRONIKA IR ELEKTROTECHNIKA,,"Podgorelec, V.; Kuhar, S.",2011,,Journal Article,Web of Science,EC3
ASSESSING ORGANIZATIONAL EFFECTIVENESS: THE ROLE OF PERFORMANCE MEASURES,LIBRARY QUARTERLY,10.1086/657447,"Matthews, Joseph R.",2011,,Journal Article,Web of Science,EC5
BUSINESS PERFORMANCE MANAGEMENT FRAMEWORK BASED ON BUSINESS INTELLIGENCE PLATFORM,"3RD INTERNATIONAL SYMPOSIUM ON INFORMATION ENGINEERING AND ELECTRONIC COMMERCE (IEEC 2011), PROCEEDINGS",,Tian Xin; Zhang Yu-feng,2011,,Conference Paper,Web of Science,EC5
Utilizing IT in Government: Strategic View to Digital Dashboards,"INFORMATION AND FINANCIAL ENGINEERING, ICIFE 2011",,"Aliy, Nastaran",2011,,Conference Paper,Web of Science,EC5
REMOTE TEACHER E-VALUATION IN AN ONLINE ENVIRONMENT,"INTED2011: 5TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE",,"Fawson, Kenneth; Naffziger, Loren",2011,,Conference Paper,Web of Science,EC5
From Mobile Phones to Personal Wellness Dashboards,IEEE PULSE,10.1109/MPUL.2010.937244,"Kailas, Aravind; Chong, Chia-Chin; Watanabe, Fujio",2010,,Journal Article,Web of Science,EC5
Experiment Dashboard for Monitoring Computing Activities of the LHC Virtual Organizations,JOURNAL OF GRID COMPUTING,10.1007/s10723-010-9148-x,"Andreeva, Julia; Boehm, Max; Gaidioz, Benjamin; Karavakis, Edward; Kokoszkiewicz, Lukasz; Lanciotti, Elisa; Maier, Gerhild; Ollivier, William; Rocha, Ricardo; Saiz, Pablo; Sidorova, Irina",2010,,Journal Article,Web of Science,EC5
Dashboard applications to monitor experiment activities at sites,17TH INTERNATIONAL CONFERENCE ON COMPUTING IN HIGH ENERGY AND NUCLEAR PHYSICS (CHEP09),10.1088/1742-6596/219/6/062003,"Andreeva, Julia; Belforte, Stefano; Boehm, Max; Casajus, Adrian; Flix, Josep; Gaidioz, Benjamin; Grigoras, Costin; Kokoszkiewicz, Lukasz; Lanciotti, Elisa; Rocha, Ricardo; Saiz, Pablo; Santinelli, Roberto; Sidorova, Irina; Sciaba, Andrea; Tsaregorodtsev, Andrei",2010,,Conference Paper,Web of Science,EC5
NAVIGATING RETAIL BRANDS FOR STAYING ALIVE,3RD ANNUAL EUROMED CONFERENCE OF THE EUROMED ACADEMY OF BUSINESS: BUSINESS DEVELOPMENTS ACROSS COUNTRIES AND CULTURES,,"Grandhi, Balakrishna; Singh, Jyothsna; Patwa, Nitin",2010,,Conference Paper,Web of Science,EC5
Performance Dashboards for Universities,"ADVANCED MANUFACTURING ENGINEERING, QUALITY AND PRODUCTION SYSTEMS",,"Muntean, Mihaela; Sabau, Gheorghe; Bologa, Ana-Ramona; Surcel, Traian; Florea, Alexandra",2010,,Conference Paper,Web of Science,EC3
DASHBOARDS IN PERFORMANCE MANAGEMENT: THE FOUNDATIONS AND RESEARCH OPPORTUNITIES FOR THEIR EFFECTIVE USE,"AMIS 2010 - PROCEEDINGS OF THE 5TH INTERNATIONAL CONFERENCE, ACCOUNTING AND MANAGEMENT INFORMATION SYSTEMS",,"Yigitbasioglu, Ogan; Velcu, Oana",2010,,Conference Paper,Web of Science,EC3
Risk in Supply Networks: The Case of Aeronautical Firms,"BUSINESS PERFORMANCE MEASUREMENT AND MANAGEMENT: NEW CONTEXTS, THEMES AND CHALLENGES",10.1007/978-3-642-04800-5_14,"Grisi, Roberto Maria; Murino, Teresa; Zoppoli, Pasquale",2010,,Conference Paper,Web of Science,EC3
Sustainable Development and Climate Change Challenges Case of a Public Organization,CLIMATE: GLOBAL CHANGE AND LOCAL ADAPTATION,10.1007/978-94-007-1770-1_11,"Merad, M.; Dechy, N.; Marcel, F.",2010,,Conference Paper,Web of Science,EC3
Designing and Evaluating Dashboards for Multi-agency Crisis Preparation: A Living Lab,ELECTRONIC GOVERNMENT,,"Bharosa, Nitesh; Janssen, Marijn; Meijer, Sebastiaan; Brave, Fritjof",2010,,Conference Paper,Web of Science,EC3
Financial Markets in Motion: Visualising stock price and news interactions during the 2008 global financial crisis,"ICCS 2010 - INTERNATIONAL CONFERENCE ON COMPUTATIONAL SCIENCE, PROCEEDINGS",10.1016/j.procs.2010.04.198,"Wu, Elizabeth; Phillips, Peter",2010,,Conference Paper,Web of Science,EC3
The Environmental Performance of Dutch Government Bond Funds,JOURNAL OF BUSINESS ETHICS,10.1007/s10551-010-0637-4,"Scholtens, Bert",2010,,Journal Article,Web of Science,EC3
Assessing and Selecting Data for a Nursing Services Dashboard,JOURNAL OF NURSING ADMINISTRATION,10.1097/NNA.0b013e3181c47d45,"Frith, Karen H.; Anderson, Faye; Sewell, Jeanne P.",2010,,Journal Article,Web of Science,EC3
A Strategic DSS Model from Functionalities to User Interface,"KNOWLEDGE MANAGEMENT AND INNOVATION: A BUSINESS COMPETITIVE EDGE PERSPECTIVE, VOLS 1-3",,"Airinei, Dinu; Homocianu, Daniel",2010,,Conference Paper,Web of Science,EC3
Personal Federation Control with the Identity Dashboard,POLICIES AND RESEARCH IN IDENTITY MANAGEMENT,,"Scudder, Jonathan; Josang, Audun",2010,,Conference Paper,Web of Science,EC3
B2B relationship management: a framework to explore the impact of collaboration,PRODUCTION PLANNING & CONTROL,10.1080/09537287.2010.488932,"Derrouiche, Ridha; Neubert, Gilles; Bouras, Abdelaziz; Savino, Matteo",2010,,Journal Article,Web of Science,EC3
The modelling of business rules for dashboard reporting using mutual information,18TH WORLD IMACS CONGRESS AND MODSIM09 INTERNATIONAL CONGRESS ON MODELLING AND SIMULATION: INTERFACING MODELLING AND SIMULATION WITH MATHEMATICAL AND COMPUTATIONAL SCIENCES,,"Calbert, Greory",2009,,Conference Paper,Web of Science,EC3
Performance Scorecards for Electric Power Distribution,2009 7TH INTERNATIONAL SYMPOSIUM ON INTELLIGENT SYSTEMS AND INFORMATICS,,"Petkovic, Imre; Petkovic, Djerdji; Petkovics, Armin",2009,,Conference Paper,Web of Science,EC5
Trouble Dashboard: A Distributed Failure Monitoring System for High-End Computing,"2009 IEEE-RIVF INTERNATIONAL CONFERENCE ON COMPUTING AND COMMUNICATION TECHNOLOGIES: RESEARCH, INNOVATION AND VISION FOR THE FUTURE",,"Do, Thanh; Nguyen, Thuy; Nguyen, Dung T.; Nguyen, Iliep C.; Shi, Weisong",2009,,Conference Paper,Web of Science,EC3
Designing Supply Chain KPIs for Upper-Level Management,"2009 IITA INTERNATIONAL CONFERENCE ON SERVICES SCIENCE, MANAGEMENT AND ENGINEERING, PROCEEDINGS",10.1109/SSME.2009.139,Liu Ying; Xue Lijun; Su Wei,2009,,Conference Paper,Web of Science,EC3
DEVELOPING DASHBOARDS: Performance at a Glance,ACSMS HEALTH & FITNESS JOURNAL,,"Evans, David L.",2009,,Journal Article,Web of Science,EC5
CONSIDERATIONS FOR USE DASHBOARD AS INDUCTOR OF PERFORMANCE OF ENTERPRISE,ANNALS OF DAAAM FOR 2009 & PROCEEDINGS OF THE 20TH INTERNATIONAL DAAAM SYMPOSIUM,,"Niculescu, Nicoleta; Ionescu, Adriana Mihaela; Golea, Valentina; Leustean, Beatrice",2009,,Conference Paper,Web of Science,EC5
The Expert Explorer: A Tool for Hospital Data Visualization and Adverse Drug Event Rules Validation,DETECTION AND PREVENTION OF ADVERSE DRUG EVENTS: INFORMATION TECHNOLOGIES AND HUMAN FACTORS,10.3233/978-1-60750-043-8-85,"Baceanu, Adrian; Atasiei, Ionut; Chazard, Emmanuel; Leroy, Nicolas",2009,,Conference Paper,Web of Science,EC5
"VERTIGO: Find, Enjoy and Share Media Trails across Physical and Social Contexts",DIGITAL BUSINESS,,"Galli, Luca; Guarneri, Renata; Huhtamaki, Jukka",2009,,Conference Paper,Web of Science,EC5
ENVIRONMENT AND ENVIRONMENTAL EFFECTS OF POLLUTION. MODEL OF ECO-DASHBOARD - A TOOL FOR ANALYSIS OF ENVIRONMENTAL MANAGEMENT PERFORMANCES,METALURGIA INTERNATIONAL,,"Martinescu, Dana-Maria; Capusneanu, Sorinel",2009,,Journal Article,Web of Science,EC5
"Plasma edge kinetic-MHD modeling in tokamaks using Kepler workflow for code coupling, data management and visualization",COMMUNICATIONS IN COMPUTATIONAL PHYSICS,,"Cummings, J.; Pankin, A.; Podhorszki, N.; Park, G.; Ku, S.; Barreto, R.; Klasky, S.; Chang, C. S.; Strauss, H.; Sugiyama, L.; Snyder, P.; Pearlstein, D.; Ludaescher, B.; Bateman, G.; Kritz, A.",2008,,Journal Article,Web of Science,EC5
Lessons learnt from the reorganization of maternity services,BRITISH JOURNAL OF HOSPITAL MEDICINE,10.12968/hmed.2008.69.2.28349,"Arulkumaran, S.; Wells, M.; Boddington, R.",2008,,Journal Article,Web of Science,EC5
Business process monitoring: BT Italy case study,E-GOVERNMENT: ICT PROFESSIONALISM AND COMPETENCES - SERVICE SCIENCE,,"Rimini, Giorgio; Roberti, Paolo",2008,,Conference Paper,Web of Science,EC3
"Effects of Pattern Size, Dual Side Patterning, and Imprint Materials in the Fabrication of Antireflective Structure Using Nanoimprint","NANOENGINEERING: FABRICATION, PROPERTIES, OPTICS, AND DEVICES V",10.1117/12.794426,"Choi, Dae-Geun; Lee, Ki-Jung; Kim, Ki-Don; Choi, Jun-Hyuk; Jeong, Jun-Ho; Lee, Eung-Sug",2008,,Conference Paper,Web of Science,EC3
